Charge,Date,BIN,Uoc,Isc,Rser,Rsh,FF,EFF,IRev1,IRev2
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:03,2.00000000e+01,6.43098712e-01,8.91103840e+00,1.98973459e-03,1.90222717e+02,8.00562592e+01,1.86737461e+01,1.65504381e-01,2.06856847e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:05,2.00000000e+01,6.42441511e-01,8.89947605e+00,2.06338661e-03,2.92701447e+02,8.00208588e+01,1.86222191e+01,1.70626834e-01,2.39244804e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:08,2.00000000e+01,6.42044067e-01,8.89118099e+00,1.84882781e-03,4.83752686e+02,8.02879562e+01,1.86554146e+01,1.47177115e-01,2.34725401e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:10,1.90000000e+01,6.43020749e-01,8.90489960e+00,1.92195561e-03,1.82232498e+02,8.03064041e+01,1.87169189e+01,1.31814629e-01,1.62030116e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:12,2.00000000e+01,6.43274009e-01,8.87816906e+00,1.72773073e-03,4.07522644e+02,8.02013474e+01,1.86436634e+01,9.88584980e-02,5.68043470e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:14,1.90000000e+01,6.46497369e-01,8.88314342e+00,1.73317618e-03,2.09696243e+02,8.01865921e+01,1.87441330e+01,1.42677560e-01,2.89511710e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:16,2.00000000e+01,6.44560993e-01,8.85395813e+00,1.57629978e-03,2.32675369e+02,8.00763702e+01,1.86009903e+01,1.57187641e-01,4.48684961e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:18,1.90000000e+01,6.46312237e-01,8.88363743e+00,1.86099077e-03,1.60346817e+02,8.01355591e+01,1.87278824e+01,1.52097315e-01,2.79748976e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:20,2.00000000e+01,6.43474460e-01,8.87108135e+00,2.08017626e-03,1.39593491e+02,8.01072617e+01,1.86127243e+01,1.70874029e-01,4.86262023e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:22,1.90000000e+01,6.46191895e-01,8.87176037e+00,1.87970384e-03,2.25920471e+02,8.01586533e+01,1.87047520e+01,1.92518786e-01,3.26380551e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:24,2.00000000e+01,6.43637598e-01,8.93275738e+00,2.18400825e-03,4.58991661e+01,7.97985382e+01,1.86746311e+01,8.08609903e-01,9.52807963e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:27,1.90000000e+01,6.45590544e-01,8.91577435e+00,1.90347212e-03,9.56846848e+01,8.01397247e+01,1.87756195e+01,4.54751134e-01,5.96035779e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:29,2.00000000e+01,6.43078327e-01,8.91323662e+00,1.99641427e-03,1.94672043e+02,8.00352783e+01,1.86728649e+01,2.23227561e-01,3.26822788e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:31,1.90000000e+01,6.46597326e-01,8.91287994e+00,1.79269444e-03,1.60340668e+02,8.00142822e+01,1.87693691e+01,2.34776333e-01,3.11130345e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:33,8.00000000e+00,6.47394300e-01,8.94408417e+00,2.09973054e-03,1.16765831e+02,8.02871704e+01,1.89226112e+01,4.30313230e-01,5.50074697e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:35,1.90000000e+01,6.44389570e-01,8.92609787e+00,2.13246443e-03,1.66428497e+02,7.99037704e+01,1.87071495e+01,1.44145414e-01,1.77895799e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:37,1.90000000e+01,6.44169509e-01,8.92004585e+00,2.08711554e-03,2.65851959e+02,7.99801788e+01,1.87059536e+01,1.51771948e-01,1.95451081e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:39,2.00000000e+01,6.42804265e-01,8.90275288e+00,2.08113901e-03,1.55157364e+02,8.00179596e+01,1.86389198e+01,1.89874664e-01,2.86062837e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:41,2.00000000e+01,6.42776608e-01,8.90910912e+00,2.05442519e-03,2.26407974e+02,8.00459671e+01,1.86579533e+01,1.88984379e-01,2.95498788e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:43,8.00000000e+00,6.47386253e-01,8.93017673e+00,1.80160301e-03,1.78697327e+02,8.03818588e+01,1.89152374e+01,1.30241141e-01,1.94061697e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:46,2.00000000e+01,6.44747078e-01,8.87878513e+00,1.73621951e-03,2.13034470e+02,8.02442932e+01,1.86976604e+01,2.18088940e-01,5.15287995e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:48,1.90000000e+01,6.45853519e-01,8.89348888e+00,1.92670547e-03,3.47847137e+02,8.02641144e+01,1.87653999e+01,9.75229070e-02,3.19725662e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:50,1.90000000e+01,6.46381676e-01,8.88582897e+00,2.09327834e-03,9.79800186e+01,8.01006241e+01,1.87263489e+01,2.99611062e-01,4.58696753e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:52,9.00000000e+00,6.46230161e-01,8.89715195e+00,1.64150435e-03,2.46195251e+02,8.04468231e+01,1.88268356e+01,1.94439158e-01,6.31779909e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:54,1.90000000e+01,6.46654427e-01,8.90857410e+00,1.87446363e-03,2.20151291e+02,7.99734421e+01,1.87523804e+01,1.55317351e-01,3.37565750e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:56,2.10000000e+01,6.43734038e-01,8.86075306e+00,2.05979915e-03,3.13109680e+02,7.97735748e+01,1.85210838e+01,1.70609459e-01,3.52557838e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:21:58,2.00000000e+01,6.42804027e-01,8.90744400e+00,1.67289877e-03,1.36441910e+02,8.01295319e+01,1.86747341e+01,1.53530315e-01,1.99816614e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:00,1.90000000e+01,6.43554211e-01,8.92065525e+00,1.70839450e-03,2.45507172e+02,8.02054062e+01,1.87419930e+01,1.30965695e-01,1.69554502e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:03,2.00000000e+01,6.42408788e-01,8.89792156e+00,1.91335776e-03,2.04270813e+02,8.00100174e+01,1.86154957e+01,1.67395398e-01,2.57874221e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:05,2.00000000e+01,6.43346608e-01,8.92128563e+00,2.09835102e-03,3.40871735e+02,8.00362625e+01,1.86977558e+01,1.22972451e-01,1.51624858e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:07,2.00000000e+01,6.42989457e-01,8.90022087e+00,1.94409629e-03,2.00815430e+02,7.99488144e+01,1.86228790e+01,1.72051609e-01,4.63509113e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:09,2.00000000e+01,6.43267810e-01,8.88545609e+00,1.72403606e-03,2.16850906e+02,7.99749756e+01,1.86061230e+01,1.35344371e-01,3.24821174e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:11,2.00000000e+01,6.41787291e-01,8.89886570e+00,2.16535106e-03,2.34745804e+02,8.00357895e+01,1.86054516e+01,1.52618572e-01,4.05660361e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:14,2.10000000e+01,6.42262876e-01,8.88654327e+00,2.11261446e-03,3.02228607e+02,7.99243927e+01,1.85675774e+01,1.20681666e-01,2.77072310e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:16,1.40000000e+01,6.40147984e-01,8.90689087e+00,2.24417471e-03,1.74945393e+01,7.91998749e+01,1.83806648e+01,1.54230022e+00,1.78997636e+00
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:18,2.10000000e+01,6.43148065e-01,8.89870167e+00,1.96805666e-03,3.62688446e+01,7.97977295e+01,1.85890999e+01,1.12966716e+00,1.35213006e+00
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:20,2.00000000e+01,6.43011868e-01,8.89288998e+00,1.72485551e-03,1.62802689e+02,8.00369873e+01,1.86287136e+01,1.98227286e-01,2.44164214e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:22,2.00000000e+01,6.43339276e-01,8.89433479e+00,1.95194804e-03,1.45546844e+02,7.98600235e+01,1.86000118e+01,1.53626859e-01,1.91203505e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:24,2.00000000e+01,6.43165410e-01,8.89280224e+00,2.12975033e-03,2.53441345e+02,7.99608078e+01,1.86152439e+01,1.33597821e-01,2.05535814e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:26,2.10000000e+01,6.41334414e-01,8.87387562e+00,2.09904276e-03,8.95667114e+01,7.98917770e+01,1.85067520e+01,3.00011605e-01,4.17318583e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:29,9.00000000e+00,6.46454036e-01,8.91602135e+00,2.10825005e-03,2.71631866e+02,8.02790756e+01,1.88339462e+01,1.55981660e-01,2.22496226e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:31,1.90000000e+01,6.43731356e-01,8.91510677e+00,1.96292624e-03,1.45372696e+02,8.01100693e+01,1.87132187e+01,3.34881157e-01,4.02358830e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:33,2.00000000e+01,6.43521845e-01,8.90595150e+00,2.04389123e-03,1.29356705e+02,7.98540039e+01,1.86281853e+01,2.84381956e-01,4.00174469e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:35,1.90000000e+01,6.45816386e-01,8.91931534e+00,1.95597834e-03,2.14389557e+02,8.01319351e+01,1.87878189e+01,2.95674175e-01,4.18747932e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:37,2.40000000e+01,6.44872844e-01,8.87370491e+00,2.52483250e-03,2.40240765e+01,7.97486191e+01,1.85751572e+01,2.58943439e+00,9.96496141e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:40,1.90000000e+01,6.45083368e-01,8.90533924e+00,1.88007695e-03,3.75385223e+02,8.01442642e+01,1.87399750e+01,1.11599453e-01,1.51918769e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:42,1.90000000e+01,6.44327402e-01,8.91997147e+00,1.96035602e-03,4.55111359e+02,8.01278076e+01,1.87449169e+01,7.43863657e-02,9.42700952e-02
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:44,2.00000000e+01,6.42732561e-01,8.89930916e+00,2.22253869e-03,4.66356476e+02,7.99325256e+01,1.86097393e+01,9.34186652e-02,1.82423115e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:46,8.00000000e+00,6.47015691e-01,8.93056011e+00,1.74513645e-03,2.36698746e+02,8.04113541e+01,1.89121590e+01,1.83437675e-01,2.54872888e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:48,2.00000000e+01,6.43694639e-01,8.90649128e+00,1.91141514e-03,1.58013382e+02,7.99783096e+01,1.86633244e+01,2.31374010e-01,2.84189671e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:50,2.00000000e+01,6.42659962e-01,8.89260006e+00,1.86438393e-03,9.98136978e+01,8.00309372e+01,1.86165009e+01,4.32191789e-01,5.73589504e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:52,2.10000000e+01,6.42548501e-01,8.88237190e+00,1.76722521e-03,9.47602005e+01,8.00346909e+01,1.85927372e+01,3.88324976e-01,5.28383911e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:22:54,2.10000000e+01,6.41832590e-01,8.85890579e+00,1.88558863e-03,1.18047661e+02,7.99968262e+01,1.85141945e+01,2.94318110e-01,4.02789295e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:00,2.10000000e+01,6.43322408e-01,8.88921356e+00,2.18849559e-03,2.61916199e+02,7.98491974e+01,1.85862923e+01,1.46039128e-01,1.79722711e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:02,2.10000000e+01,6.42852783e-01,8.88168716e+00,2.18282011e-03,1.41822586e+02,7.98336029e+01,1.85533752e+01,2.31503934e-01,2.78221399e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:04,2.00000000e+01,6.42222822e-01,8.88484573e+00,1.82301004e-03,2.63128296e+02,8.01395950e+01,1.86128540e+01,1.78680435e-01,2.21273884e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:06,2.10000000e+01,6.42995417e-01,8.87386894e+00,2.10705446e-03,7.74994431e+01,7.99613876e+01,1.85708332e+01,5.19226730e-01,7.09110558e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:08,2.40000000e+01,6.42113924e-01,8.90502357e+00,2.05591228e-03,9.56762218e+00,7.94338760e+01,1.84877090e+01,2.46515346e+00,2.86002254e+00
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:10,2.00000000e+01,6.43565297e-01,8.90107536e+00,2.07634876e-03,1.20349754e+02,7.99115982e+01,1.86326694e+01,2.93727696e-01,3.51143539e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:13,2.00000000e+01,6.43099964e-01,8.87435627e+00,1.75736414e-03,4.19710876e+02,8.04233398e+01,1.86821823e+01,5.76436520e-02,1.35504112e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:15,9.00000000e+00,6.47115886e-01,8.89476204e+00,1.66259962e-03,2.59093964e+02,8.06766586e+01,1.89014225e+01,1.00642711e-01,1.77938968e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:17,1.90000000e+01,6.44124150e-01,8.87795448e+00,1.62515044e-03,2.24644669e+02,8.03803864e+01,1.87095242e+01,1.07142255e-01,2.47969151e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:19,2.10000000e+01,6.40461683e-01,8.87726974e+00,1.98950549e-03,2.75218750e+02,8.00889740e+01,1.85342712e+01,9.67306346e-02,3.12598318e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:21,1.00000000e+00,6.41950309e-01,8.83124256e+00,2.20347778e-03,2.06163773e+02,8.00951843e+01,1.84824619e+01,2.55716473e-01,6.23885870e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:23,2.00000000e+01,6.43506706e-01,8.88161755e+00,2.24995799e-03,2.97994476e+02,7.99542770e+01,1.86001740e+01,2.24707857e-01,5.07722855e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:25,1.90000000e+01,6.43557787e-01,8.89986229e+00,2.07645562e-03,3.46559235e+02,8.02543488e+01,1.87098198e+01,1.04424678e-01,1.75581500e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:27,2.10000000e+01,6.40998721e-01,8.87568188e+00,1.94889971e-03,1.03433075e+02,8.02171402e+01,1.85761719e+01,3.05918306e-01,4.88688976e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:30,2.00000000e+01,6.43879712e-01,8.85892868e+00,1.82824337e-03,2.28087402e+02,8.04384842e+01,1.86758366e+01,1.40917167e-01,2.32558995e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:32,1.00000000e+00,6.40979886e-01,8.82464790e+00,1.52037607e-03,1.16473068e+02,8.03093262e+01,1.84900455e+01,2.82521665e-01,4.87450123e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:34,1.00000000e+00,6.39755189e-01,8.86275578e+00,1.77056773e-03,2.12743973e+02,8.01235275e+01,1.84915295e+01,1.42525718e-01,2.17150599e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:36,2.00000000e+01,6.44119918e-01,8.87958527e+00,2.25798646e-03,2.18061172e+02,7.99955826e+01,1.86232548e+01,1.23356998e-01,2.52434164e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:38,1.90000000e+01,6.46037459e-01,8.87081432e+00,1.80313294e-03,1.65816971e+02,8.04993820e+01,1.87777653e+01,1.87228918e-01,3.34314257e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:40,9.00000000e+00,6.45766318e-01,8.88260174e+00,1.83416030e-03,2.00564499e+02,8.06033249e+01,1.88190937e+01,1.11007631e-01,2.21946567e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:42,9.00000000e+00,6.46492422e-01,8.89415932e+00,1.88295078e-03,1.41314362e+02,8.05941849e+01,1.88626289e+01,1.00238644e-01,1.78086892e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:44,1.90000000e+01,6.44204378e-01,8.89609528e+00,2.02051387e-03,4.38911072e+02,8.03060684e+01,1.87327557e+01,5.79025373e-02,1.78696916e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:47,2.10000000e+01,6.43730342e-01,8.85278988e+00,1.83775520e-03,1.72194611e+02,8.01664352e+01,1.85954571e+01,2.95172870e-01,6.11759961e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:49,1.90000000e+01,6.44364774e-01,8.89435577e+00,2.13558995e-03,1.86012741e+02,8.01617355e+01,1.87000866e+01,1.86603144e-01,2.69145072e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:51,2.00000000e+01,6.42881274e-01,8.89531422e+00,2.02181889e-03,9.46075363e+01,8.00758896e+01,1.86390610e+01,3.96918565e-01,6.78430736e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:53,1.90000000e+01,6.45489037e-01,8.92470074e+00,2.13853130e-03,9.87365112e+01,7.99918442e+01,1.87567863e+01,4.14164931e-01,5.36790609e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:55,2.00000000e+01,6.45051062e-01,8.90761566e+00,2.36126664e-03,5.29924583e+01,7.97984695e+01,1.86629524e+01,6.06722891e-01,7.99876153e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:57,2.00000000e+01,6.43366456e-01,8.88119602e+00,1.63828430e-03,5.27592583e+01,8.00152130e+01,1.86094112e+01,5.81370354e-01,8.59117091e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:23:59,9.00000000e+00,6.46384239e-01,8.91729832e+00,1.98152056e-03,8.27313538e+01,8.04491501e+01,1.88745117e+01,3.61526817e-01,4.53559130e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:01,1.90000000e+01,6.45294309e-01,8.90979481e+00,2.24369136e-03,6.63405609e+01,7.99348145e+01,1.87064629e+01,4.61486667e-01,6.03926241e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:04,1.90000000e+01,6.46453857e-01,8.91103268e+00,2.35773157e-03,5.90716934e+01,8.00728531e+01,1.87750473e+01,5.85734785e-01,7.48757660e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:06,9.00000000e+00,6.47319138e-01,8.91977215e+00,2.05656700e-03,2.70050964e+02,8.02312698e+01,1.88558483e+01,1.37801185e-01,2.11306021e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:08,1.90000000e+01,6.44051552e-01,8.90244865e+00,2.22935481e-03,3.56287750e+02,8.02904968e+01,1.87380543e+01,6.77900761e-02,4.00059134e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:10,2.00000000e+01,6.43238962e-01,8.89541245e+00,2.06793542e-03,2.39212891e+02,7.99645691e+01,1.86237125e+01,1.75716370e-01,3.32280219e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:12,1.90000000e+01,6.44055843e-01,8.91425705e+00,1.92707998e-03,4.39450493e+01,8.00495758e+01,1.87067299e+01,6.39335036e-01,7.53420651e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:14,1.90000000e+01,6.45851016e-01,8.93111801e+00,2.08445708e-03,3.19782349e+02,7.99560699e+01,1.87724018e+01,1.65316746e-01,2.46311948e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:16,2.10000000e+01,6.44759417e-01,8.88828182e+00,1.94413611e-03,2.50911911e+02,7.97057190e+01,1.85923882e+01,1.39704779e-01,1.95932046e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:18,1.90000000e+01,6.45767808e-01,8.91771603e+00,1.86327205e-03,2.41702957e+02,8.01831207e+01,1.87950363e+01,1.03066236e-01,1.38937712e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:20,2.00000000e+01,6.43850386e-01,8.88311195e+00,1.87986763e-03,2.99295929e+02,8.00523758e+01,1.86360760e+01,1.19326890e-01,2.34682873e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:22,2.00000000e+01,6.44382238e-01,8.89096451e+00,2.28196243e-03,3.99838287e+02,7.98447723e+01,1.86195488e+01,1.10661186e-01,1.59280524e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:25,2.00000000e+00,6.43364429e-01,8.82683086e+00,2.25618994e-03,2.45548859e+02,7.95164032e+01,1.83801365e+01,1.23155579e-01,1.84479296e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:27,1.90000000e+01,6.45751417e-01,8.90397167e+00,1.61080353e-03,2.50361008e+02,8.02206726e+01,1.87743816e+01,1.77224621e-01,2.53000826e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:29,1.00000000e+00,6.40730619e-01,8.83743668e+00,1.44265802e-03,2.44897461e+02,8.00310440e+01,1.84455013e+01,1.30233899e-01,1.64280847e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:31,9.00000000e+00,6.46445274e-01,8.91560173e+00,1.80696207e-03,1.72727890e+02,8.03916397e+01,1.88592110e+01,1.96931586e-01,2.71130323e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:33,9.00000000e+00,6.46614254e-01,8.90810490e+00,1.72059063e-03,2.39192307e+02,8.04332581e+01,1.88580379e+01,1.57965958e-01,2.57682413e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:35,2.10000000e+01,6.42074525e-01,8.83553505e+00,1.50581344e-03,1.34769485e+02,8.02244797e+01,1.85248795e+01,2.63202250e-01,5.57231247e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:37,2.00000000e+01,6.44824266e-01,8.87407970e+00,1.48217799e-03,3.05757111e+02,8.02833481e+01,1.86990852e+01,1.60497785e-01,2.87950784e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:39,9.00000000e+00,6.46919429e-01,8.92344856e+00,2.07058946e-03,2.15659744e+02,8.03607407e+01,1.88823948e+01,1.02156937e-01,1.85188517e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:42,2.00000000e+01,6.43225014e-01,8.89799213e+00,2.01137620e-03,3.16608582e+02,8.01125259e+01,1.86631756e+01,1.65241554e-01,3.68941367e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:44,2.00000000e+01,6.44850194e-01,8.88500118e+00,2.42277910e-03,7.56144470e+02,8.01258011e+01,1.86861095e+01,3.57140973e-02,2.35578626e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:46,9.00000000e+00,6.46458566e-01,8.90720558e+00,1.91893941e-03,1.70868362e+02,8.03399582e+01,1.88297253e+01,2.13296533e-01,3.35398555e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:48,2.00000000e+01,6.43470168e-01,8.89036274e+00,1.81891990e-03,2.23677567e+02,8.00362091e+01,1.86365128e+01,1.77390903e-01,4.31054652e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:50,1.00000000e+00,6.44028902e-01,8.86215115e+00,1.88845803e-03,3.78888214e+02,7.96204376e+01,1.84969139e+01,7.71486238e-02,1.33176968e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:52,1.00000000e+00,6.43618643e-01,8.85545635e+00,1.96409156e-03,2.63784637e+02,7.95963669e+01,1.84655819e+01,1.20118871e-01,2.13078111e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:54,1.00000000e+00,6.41419768e-01,8.85696030e+00,2.34602299e-03,5.66864746e+02,7.96137695e+01,1.84096432e+01,7.78222904e-02,2.19388351e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:56,2.10000000e+01,6.42445385e-01,8.85054970e+00,1.70725503e-03,2.45483978e+02,8.02289276e+01,1.85681076e+01,1.10710353e-01,3.47024918e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:24:58,9.00000000e+00,6.46884322e-01,8.94575119e+00,2.33488693e-03,2.53957169e+02,8.00140915e+01,1.88469086e+01,8.84737745e-02,1.21823825e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:25:01,9.00000000e+00,6.48497701e-01,8.93351364e+00,2.24312139e-03,4.95935913e+02,8.00738068e+01,1.88821487e+01,8.74561444e-02,1.50630727e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:25:03,9.00000000e+00,6.47659957e-01,8.94460583e+00,2.25374871e-03,2.62185425e+02,8.00273438e+01,1.88702145e+01,1.04931980e-01,1.32789642e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:25:05,9.00000000e+00,6.48490727e-01,8.92740345e+00,1.89036306e-03,4.26785736e+02,8.01641998e+01,1.88903313e+01,6.73511848e-02,1.40238896e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:25:07,1.90000000e+01,6.45645440e-01,8.90262508e+00,2.32381490e-03,4.51310852e+02,8.00973740e+01,1.87396145e+01,9.84705687e-02,1.64521083e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-17:25:09,1.30000000e+01,6.37111783e-01,8.71675396e+00,1.94064365e-03,6.25164490e+02,7.95091629e+01,1.79728851e+01,8.97396728e-02,5.50023079e-01
